date_time,holiday,workingday,weather,temp,atemp,hum,windspeed,users,month,hour,weekday
19/05/2011 07:00,0,1,mist,20.5,24.240000000000002,100,0,257,5,7,3
19/05/2011 08:00,0,1,mist,21.32,25,88,0,487,5,8,3
19/05/2011 09:00,0,1,mist,22.14,25.759999999999998,88,6.0032,216,5,9,3
19/05/2011 10:00,0,1,mist,22.14,25.759999999999998,83,0,130,5,10,3
19/05/2011 11:00,0,1,rain,22.14,25.759999999999998,88,11.0014,164,5,11,3
19/05/2011 12:00,0,1,mist,23.779999999999998,27.275,78,7.0015,168,5,12,3
19/05/2011 13:00,0,1,rain,23.779999999999998,27.275,64,16.997899999999998,183,5,13,3
19/05/2011 14:00,0,1,rain,22.14,25.759999999999998,73,12.998000000000001,180,5,14,3
19/05/2011 15:00,0,1,clear,22.96,26.515,78,11.0014,188,5,15,3
19/05/2011 16:00,0,1,clear,23.779999999999998,27.275,64,12.998000000000001,302,5,16,3
19/05/2011 17:00,0,1,clear,22.96,26.515,78,11.0014,547,5,17,3
19/05/2011 18:00,0,1,clear,24.599999999999998,31.06,55.00000000000001,11.0014,513,5,18,3
19/05/2011 19:00,0,1,clear,23.779999999999998,27.275,60,8.9981,410,5,19,3
19/05/2011 20:00,0,1,clear,22.14,25.759999999999998,77,19.0012,282,5,20,3
19/05/2011 21:00,0,1,clear,22.14,25.759999999999998,77,19.0012,209,5,21,3
19/05/2011 22:00,0,1,rain,20.5,24.240000000000002,82,19.999499999999998,79,5,22,3
19/05/2011 23:00,0,1,clear,19.68,23.485,94,0,72,5,23,3
20/05/2011 00:00,0,1,clear,18.86,22.725,94,6.0032,48,5,0,4
20/05/2011 01:00,0,1,clear,18.86,22.725,100,0,25,5,1,4
20/05/2011 02:00,0,1,clear,18.04,21.97,100,6.0032,8,5,2,4
20/05/2011 03:00,0,1,clear,18.04,21.97,100,0,5,5,3,4
20/05/2011 04:00,0,1,clear,18.04,21.97,94,6.0032,5,5,4,4
20/05/2011 05:00,0,1,clear,18.04,21.97,94,7.0015,28,5,5,4
20/05/2011 06:00,0,1,clear,18.86,22.725,88,7.0015,117,5,6,4
20/05/2011 07:00,0,1,clear,20.5,24.240000000000002,77,11.0014,319,5,7,4
20/05/2011 08:00,0,1,clear,22.14,25.759999999999998,68,0,517,5,8,4
20/05/2011 09:00,0,1,clear,22.14,25.759999999999998,68,15.001299999999999,234,5,9,4
20/05/2011 10:00,0,1,clear,22.96,26.515,64,12.998000000000001,148,5,10,4
20/05/2011 11:00,0,1,mist,23.779999999999998,27.275,60,12.998000000000001,196,5,11,4
20/05/2011 12:00,0,1,mist,24.599999999999998,31.06,56.00000000000001,16.997899999999998,255,5,12,4
20/05/2011 13:00,0,1,rain,24.599999999999998,31.06,56.00000000000001,19.0012,232,5,13,4
20/05/2011 14:00,0,1,clear,25.419999999999998,31.06,53,15.001299999999999,197,5,14,4
20/05/2011 15:00,0,1,mist,24.599999999999998,31.06,56.00000000000001,12.998000000000001,242,5,15,4
20/05/2011 16:00,0,1,mist,24.599999999999998,31.06,53,11.0014,330,5,16,4
20/05/2011 17:00,0,1,clear,25.419999999999998,31.06,53,0,554,5,17,4
20/05/2011 18:00,0,1,clear,24.599999999999998,31.06,56.00000000000001,11.0014,473,5,18,4
20/05/2011 19:00,0,1,clear,23.779999999999998,27.275,64,6.0032,302,5,19,4
20/05/2011 20:00,0,1,clear,23.779999999999998,27.275,64,7.0015,220,5,20,4
20/05/2011 21:00,0,1,clear,22.96,26.515,64,7.0015,195,5,21,4
20/05/2011 22:00,0,1,clear,22.14,25.759999999999998,73,0,152,5,22,4
20/05/2011 23:00,0,1,clear,21.32,25,72,11.0014,115,5,23,4
21/05/2011 00:00,0,0,clear,21.32,25,77,7.0015,98,5,0,5
21/05/2011 01:00,0,0,clear,21.32,25,72,0,72,5,1,5
21/05/2011 02:00,0,0,clear,21.32,25,72,7.0015,40,5,2,5
21/05/2011 03:00,0,0,clear,19.68,23.485,82,7.0015,19,5,3,5
21/05/2011 04:00,0,0,clear,18.86,22.725,88,8.9981,7,5,4,5
21/05/2011 05:00,0,0,clear,18.86,22.725,88,7.0015,5,5,5,5
21/05/2011 06:00,0,0,clear,20.5,24.240000000000002,82,8.9981,28,5,6,5
21/05/2011 07:00,0,0,clear,22.14,25.759999999999998,73,8.9981,43,5,7,5
21/05/2011 08:00,0,0,clear,22.96,26.515,68,19.0012,126,5,8,5
21/05/2011 09:00,0,0,clear,24.599999999999998,30.305,64,15.001299999999999,225,5,9,5
21/05/2011 10:00,0,0,clear,25.419999999999998,30.305,61,7.0015,323,5,10,5
21/05/2011 11:00,0,0,clear,26.240000000000002,31.06,53,8.9981,418,5,11,5
21/05/2011 12:00,0,0,clear,27.060000000000002,31.06,50,0,493,5,12,5
21/05/2011 13:00,0,0,clear,28.7,31.819999999999997,45,0,462,5,13,5
21/05/2011 14:00,0,0,clear,29.52,32.574999999999996,42,0,456,5,14,5
21/05/2011 15:00,0,0,clear,29.52,32.574999999999996,45,16.997899999999998,506,5,15,5
21/05/2011 16:00,0,0,mist,29.52,32.574999999999996,39,16.997899999999998,471,5,16,5
21/05/2011 17:00,0,0,mist,29.52,32.574999999999996,42,11.0014,444,5,17,5
21/05/2011 18:00,0,0,mist,28.7,31.819999999999997,45,11.0014,444,5,18,5
21/05/2011 19:00,0,0,clear,27.880000000000003,31.819999999999997,47,11.0014,301,5,19,5
21/05/2011 20:00,0,0,clear,25.419999999999998,30.305,61,0,248,5,20,5
21/05/2011 21:00,0,0,clear,25.419999999999998,30.305,61,7.0015,227,5,21,5
21/05/2011 22:00,0,0,clear,24.599999999999998,29.544999999999998,69,8.9981,204,5,22,5
21/05/2011 23:00,0,0,clear,23.779999999999998,27.275,78,6.0032,145,5,23,5
22/05/2011 00:00,0,0,clear,22.14,25.759999999999998,88,11.0014,131,5,0,6
22/05/2011 01:00,0,0,clear,21.32,25,94,8.9981,98,5,1,6
22/05/2011 02:00,0,0,clear,21.32,25,94,7.0015,68,5,2,6
22/05/2011 03:00,0,0,clear,20.5,24.240000000000002,100,7.0015,33,5,3,6
22/05/2011 04:00,0,0,clear,20.5,24.240000000000002,100,0,12,5,4,6
22/05/2011 05:00,0,0,clear,20.5,24.240000000000002,100,7.0015,6,5,5,6
22/05/2011 06:00,0,0,clear,21.32,25,94,7.0015,18,5,6,6
22/05/2011 07:00,0,0,clear,22.14,25.759999999999998,88,7.0015,40,5,7,6
22/05/2011 08:00,0,0,clear,24.599999999999998,29.544999999999998,73,6.0032,94,5,8,6
22/05/2011 09:00,0,0,clear,25.419999999999998,30.305,69,7.0015,189,5,9,6
22/05/2011 10:00,0,0,clear,26.240000000000002,30.305,65,8.9981,305,5,10,6
22/05/2011 11:00,0,0,clear,28.7,32.574999999999996,54,12.998000000000001,373,5,11,6
22/05/2011 12:00,0,0,mist,29.52,33.335,51,12.998000000000001,401,5,12,6
22/05/2011 13:00,0,0,mist,27.060000000000002,31.06,54,15.001299999999999,455,5,13,6
22/05/2011 14:00,0,0,rain,25.419999999999998,30.305,69,12.998000000000001,316,5,14,6
22/05/2011 15:00,0,0,mist,27.060000000000002,31.06,61,11.0014,331,5,15,6
22/05/2011 16:00,0,0,clear,27.880000000000003,31.819999999999997,61,8.9981,273,5,16,6
22/05/2011 17:00,0,0,clear,28.7,32.574999999999996,57.99999999999999,16.997899999999998,306,5,17,6
22/05/2011 18:00,0,0,clear,27.060000000000002,31.06,61,15.001299999999999,358,5,18,6
22/05/2011 19:00,0,0,clear,27.060000000000002,31.06,61,12.998000000000001,300,5,19,6
22/05/2011 20:00,0,0,clear,26.240000000000002,30.305,65,11.0014,231,5,20,6
22/05/2011 21:00,0,0,clear,25.419999999999998,29.544999999999998,73,12.998000000000001,136,5,21,6
22/05/2011 22:00,0,0,clear,24.599999999999998,28.03,83,8.9981,121,5,22,6
22/05/2011 23:00,0,0,mist,23.779999999999998,27.275,83,8.9981,65,5,23,6
23/05/2011 00:00,0,1,mist,22.96,26.515,88,8.9981,41,5,0,0
23/05/2011 01:00,0,1,clear,22.96,26.515,88,7.0015,9,5,1,0
23/05/2011 02:00,0,1,rain,22.96,26.515,88,11.0014,5,5,2,0
23/05/2011 03:00,0,1,rain,22.14,25.759999999999998,94,11.0014,4,5,3,0
23/05/2011 04:00,0,1,mist,22.14,25.759999999999998,94,0,4,5,4,0
23/05/2011 05:00,0,1,mist,22.14,25.759999999999998,94,0,11,5,5,0
23/05/2011 06:00,0,1,mist,22.14,25.759999999999998,100,0,96,5,6,0
23/05/2011 07:00,0,1,mist,22.96,26.515,94,7.0015,236,5,7,0
23/05/2011 08:00,0,1,clear,24.599999999999998,27.275,88,12.998000000000001,409,5,8,0
23/05/2011 09:00,0,1,clear,24.599999999999998,27.275,88,15.001299999999999,167,5,9,0
23/05/2011 10:00,0,1,clear,27.060000000000002,31.06,74,19.999499999999998,121,5,10,0
23/05/2011 11:00,0,1,clear,27.880000000000003,31.819999999999997,69,26.0027,180,5,11,0
23/05/2011 12:00,0,1,clear,27.880000000000003,31.819999999999997,69,26.0027,204,5,12,0
23/05/2011 13:00,0,1,mist,30.34,34.089999999999996,57.99999999999999,27.999299999999998,204,5,13,0
23/05/2011 14:00,0,1,mist,29.52,34.089999999999996,62,35.0008,187,5,14,0
23/05/2011 15:00,0,1,mist,29.52,34.089999999999996,62,30.002599999999997,176,5,15,0
23/05/2011 16:00,0,1,mist,29.52,34.089999999999996,62,19.999499999999998,279,5,16,0
23/05/2011 17:00,0,1,rain,29.52,34.089999999999996,70,26.0027,429,5,17,0
23/05/2011 18:00,0,1,clear,28.7,33.335,74,19.0012,453,5,18,0
23/05/2011 19:00,0,1,clear,28.7,33.335,74,15.001299999999999,358,5,19,0
23/05/2011 20:00,0,1,clear,26.240000000000002,28.79,83,15.001299999999999,310,5,20,0
23/05/2011 21:00,0,1,clear,26.240000000000002,28.79,89,15.001299999999999,188,5,21,0
23/05/2011 22:00,0,1,clear,25.419999999999998,27.275,94,15.001299999999999,131,5,22,0
23/05/2011 23:00,0,1,mist,25.419999999999998,28.03,88,12.998000000000001,72,5,23,0
24/05/2011 00:00,0,1,mist,24.599999999999998,25.759999999999998,94,12.998000000000001,35,5,0,1
24/05/2011 01:00,0,1,mist,24.599999999999998,25.759999999999998,94,11.0014,15,5,1,1
24/05/2011 02:00,0,1,mist,24.599999999999998,25.759999999999998,94,12.998000000000001,10,5,2,1
24/05/2011 03:00,0,1,mist,23.779999999999998,27.275,94,7.0015,2,5,3,1
24/05/2011 04:00,0,1,clear,24.599999999999998,27.275,88,7.0015,4,5,4,1
24/05/2011 05:00,0,1,mist,23.779999999999998,27.275,94,16.997899999999998,24,5,5,1
24/05/2011 06:00,0,1,mist,23.779999999999998,27.275,94,12.998000000000001,112,5,6,1
24/05/2011 07:00,0,1,rain,26.240000000000002,29.544999999999998,78,12.998000000000001,314,5,7,1
24/05/2011 08:00,0,1,rain,25.419999999999998,28.79,83,15.001299999999999,434,5,8,1
24/05/2011 09:00,0,1,mist,26.240000000000002,30.305,73,12.998000000000001,138,5,9,1
24/05/2011 10:00,0,1,clear,28.7,32.574999999999996,61,22.0028,108,5,10,1
24/05/2011 11:00,0,1,clear,30.34,33.335,51,15.001299999999999,175,5,11,1
24/05/2011 12:00,0,1,clear,31.16,34.089999999999996,45,26.0027,170,5,12,1
24/05/2011 13:00,0,1,clear,31.98,34.849999999999994,46,16.997899999999998,190,5,13,1
24/05/2011 14:00,0,1,clear,31.98,34.849999999999994,46,19.0012,153,5,14,1
24/05/2011 15:00,0,1,rain,30.34,34.089999999999996,55.00000000000001,27.999299999999998,188,5,15,1
24/05/2011 16:00,0,1,clear,27.060000000000002,31.06,69,12.998000000000001,277,5,16,1
24/05/2011 17:00,0,1,clear,28.7,32.574999999999996,61,7.0015,548,5,17,1
24/05/2011 18:00,0,1,clear,28.7,32.574999999999996,70,12.998000000000001,564,5,18,1
24/05/2011 19:00,0,1,clear,27.060000000000002,31.06,74,12.998000000000001,355,5,19,1
24/05/2011 20:00,0,1,clear,27.060000000000002,31.06,74,6.0032,280,5,20,1
24/05/2011 21:00,0,1,clear,26.240000000000002,29.544999999999998,78,6.0032,189,5,21,1
24/05/2011 22:00,0,1,rain,25.419999999999998,28.03,88,15.001299999999999,141,5,22,1
24/05/2011 23:00,0,1,rain,27.060000000000002,31.06,74,11.0014,66,5,23,1
25/05/2011 00:00,0,1,rain,24.599999999999998,28.03,83,15.001299999999999,35,5,0,2
25/05/2011 01:00,0,1,rain,23.779999999999998,27.275,83,12.998000000000001,8,5,1,2
25/05/2011 02:00,0,1,mist,22.96,26.515,94,0,8,5,2,2
25/05/2011 03:00,0,1,clear,22.14,25.759999999999998,100,8.9981,9,5,3,2
25/05/2011 04:00,0,1,clear,22.14,25.759999999999998,100,7.0015,3,5,4,2
25/05/2011 05:00,0,1,clear,22.96,26.515,88,6.0032,25,5,5,2
25/05/2011 06:00,0,1,clear,22.96,26.515,94,6.0032,117,5,6,2
25/05/2011 07:00,0,1,clear,25.419999999999998,29.544999999999998,73,8.9981,313,5,7,2
25/05/2011 08:00,0,1,clear,26.240000000000002,30.305,69,15.001299999999999,531,5,8,2
25/05/2011 09:00,0,1,clear,27.880000000000003,31.819999999999997,65,6.0032,234,5,9,2
25/05/2011 10:00,0,1,clear,28.7,32.574999999999996,61,6.0032,135,5,10,2
25/05/2011 11:00,0,1,clear,30.34,33.335,51,6.0032,140,5,11,2
25/05/2011 12:00,0,1,clear,30.34,34.089999999999996,55.00000000000001,8.9981,210,5,12,2
25/05/2011 13:00,0,1,clear,30.34,34.089999999999996,55.00000000000001,8.9981,202,5,13,2
25/05/2011 14:00,0,1,clear,30.34,34.089999999999996,55.00000000000001,11.0014,168,5,14,2
25/05/2011 15:00,0,1,clear,31.16,34.849999999999994,52,16.997899999999998,182,5,15,2
25/05/2011 16:00,0,1,clear,30.34,33.335,51,19.0012,299,5,16,2
25/05/2011 17:00,0,1,clear,30.34,33.335,51,15.001299999999999,601,5,17,2
25/05/2011 18:00,0,1,clear,29.52,33.335,57.99999999999999,15.001299999999999,517,5,18,2
25/05/2011 19:00,0,1,clear,28.7,32.574999999999996,61,8.9981,405,5,19,2
25/05/2011 20:00,0,1,clear,28.7,32.574999999999996,61,11.0014,340,5,20,2
25/05/2011 21:00,0,1,clear,27.060000000000002,31.06,69,8.9981,236,5,21,2
25/05/2011 22:00,0,1,clear,27.060000000000002,31.06,69,16.997899999999998,174,5,22,2
25/05/2011 23:00,0,1,clear,26.240000000000002,30.305,73,8.9981,86,5,23,2
26/05/2011 00:00,0,1,clear,26.240000000000002,30.305,73,8.9981,45,5,0,3
26/05/2011 01:00,0,1,clear,26.240000000000002,30.305,73,8.9981,16,5,1,3
26/05/2011 02:00,0,1,clear,25.419999999999998,28.79,83,7.0015,14,5,2,3
26/05/2011 03:00,0,1,clear,24.599999999999998,27.275,88,6.0032,4,5,3,3
26/05/2011 04:00,0,1,clear,24.599999999999998,27.275,88,0,2,5,4,3
26/05/2011 05:00,0,1,mist,24.599999999999998,27.275,88,6.0032,27,5,5,3
26/05/2011 06:00,0,1,mist,24.599999999999998,25,100,6.0032,98,5,6,3
26/05/2011 07:00,0,1,mist,25.419999999999998,27.275,94,16.997899999999998,286,5,7,3
26/05/2011 08:00,0,1,mist,27.060000000000002,30.305,83,11.0014,489,5,8,3
26/05/2011 09:00,0,1,clear,29.52,34.089999999999996,70,11.0014,216,5,9,3
26/05/2011 10:00,0,1,clear,28.7,33.335,74,19.0012,143,5,10,3
26/05/2011 11:00,0,1,clear,30.34,34.849999999999994,66,15.001299999999999,160,5,11,3
26/05/2011 12:00,0,1,clear,31.98,37.12,59,22.0028,194,5,12,3
26/05/2011 13:00,0,1,clear,33.62,38.635000000000005,52,19.0012,197,5,13,3
26/05/2011 14:00,0,1,clear,33.62,38.635000000000005,52,19.0012,189,5,14,3
26/05/2011 15:00,0,1,mist,33.62,37.88,46,19.0012,141,5,15,3
26/05/2011 16:00,0,1,mist,32.800000000000004,37.12,49,23.9994,291,5,16,3
26/05/2011 17:00,0,1,clear,32.800000000000004,36.364999999999995,46,19.0012,494,5,17,3
26/05/2011 18:00,0,1,clear,32.800000000000004,36.364999999999995,46,22.0028,478,5,18,3
26/05/2011 19:00,0,1,clear,31.98,34.849999999999994,46,22.0028,378,5,19,3
26/05/2011 20:00,0,1,clear,29.52,33.335,57.99999999999999,11.0014,322,5,20,3
26/05/2011 21:00,0,1,clear,29.52,34.089999999999996,62,6.0032,223,5,21,3
26/05/2011 22:00,0,1,clear,28.7,32.574999999999996,65,8.9981,180,5,22,3
26/05/2011 23:00,0,1,clear,28.7,32.574999999999996,65,12.998000000000001,90,5,23,3
27/05/2011 00:00,0,1,clear,27.880000000000003,31.819999999999997,69,16.997899999999998,69,5,0,4
27/05/2011 01:00,0,1,clear,28.7,32.574999999999996,57.99999999999999,19.999499999999998,50,5,1,4
27/05/2011 02:00,0,1,clear,27.880000000000003,31.819999999999997,61,15.001299999999999,18,5,2,4
27/05/2011 03:00,0,1,clear,27.060000000000002,31.06,65,6.0032,12,5,3,4
27/05/2011 04:00,0,1,clear,26.240000000000002,30.305,69,8.9981,7,5,4,4
27/05/2011 05:00,0,1,clear,26.240000000000002,30.305,65,19.0012,31,5,5,4
27/05/2011 06:00,0,1,clear,26.240000000000002,30.305,69,6.0032,81,5,6,4
27/05/2011 07:00,0,1,clear,26.240000000000002,30.305,73,11.0014,249,5,7,4
27/05/2011 08:00,0,1,clear,27.060000000000002,31.06,74,19.0012,418,5,8,4
27/05/2011 09:00,0,1,clear,28.7,32.574999999999996,65,19.0012,227,5,9,4
27/05/2011 10:00,0,1,clear,29.52,33.335,54,26.0027,153,5,10,4
27/05/2011 11:00,0,1,mist,30.34,34.089999999999996,55.00000000000001,22.0028,166,5,11,4
27/05/2011 12:00,0,1,mist,31.16,34.849999999999994,55.00000000000001,19.999499999999998,243,5,12,4
27/05/2011 13:00,0,1,clear,30.34,34.089999999999996,57.99999999999999,12.998000000000001,209,5,13,4
27/05/2011 14:00,0,1,clear,31.16,34.849999999999994,55.00000000000001,16.997899999999998,239,5,14,4
27/05/2011 15:00,0,1,clear,31.98,35.605,49,19.0012,356,5,15,4
27/05/2011 16:00,0,1,mist,31.16,34.849999999999994,55.00000000000001,26.0027,419,5,16,4
27/05/2011 17:00,0,1,clear,30.34,34.089999999999996,57.99999999999999,26.0027,491,5,17,4
27/05/2011 18:00,0,1,mist,29.52,34.089999999999996,62,19.999499999999998,399,5,18,4
27/05/2011 19:00,0,1,rain,24.599999999999998,28.79,78,16.997899999999998,279,5,19,4
27/05/2011 20:00,0,1,mist,25.419999999999998,29.544999999999998,73,15.001299999999999,144,5,20,4
27/05/2011 21:00,0,1,clear,24.599999999999998,28.03,83,7.0015,151,5,21,4
27/05/2011 22:00,0,1,clear,24.599999999999998,28.79,78,8.9981,141,5,22,4
27/05/2011 23:00,0,1,clear,23.779999999999998,27.275,88,8.9981,127,5,23,4
28/05/2011 00:00,0,0,clear,23.779999999999998,27.275,88,8.9981,94,5,0,5
28/05/2011 01:00,0,0,clear,23.779999999999998,27.275,88,12.998000000000001,55,5,1,5
28/05/2011 02:00,0,0,clear,22.96,26.515,94,12.998000000000001,48,5,2,5
28/05/2011 03:00,0,0,clear,22.96,26.515,88,15.001299999999999,15,5,3,5
28/05/2011 04:00,0,0,clear,22.96,26.515,88,16.997899999999998,4,5,4,5
28/05/2011 05:00,0,0,clear,22.96,26.515,88,15.001299999999999,7,5,5,5
28/05/2011 06:00,0,0,clear,23.779999999999998,27.275,83,16.997899999999998,19,5,6,5
28/05/2011 07:00,0,0,clear,24.599999999999998,28.03,83,16.997899999999998,50,5,7,5
28/05/2011 08:00,0,0,clear,25.419999999999998,29.544999999999998,78,12.998000000000001,102,5,8,5
28/05/2011 09:00,0,0,clear,26.240000000000002,30.305,73,16.997899999999998,177,5,9,5
28/05/2011 10:00,0,0,clear,28.7,32.574999999999996,65,15.001299999999999,276,5,10,5
28/05/2011 11:00,0,0,clear,28.7,32.574999999999996,65,15.001299999999999,349,5,11,5
28/05/2011 12:00,0,0,clear,29.52,33.335,57.99999999999999,16.997899999999998,358,5,12,5
28/05/2011 13:00,0,0,clear,29.52,34.089999999999996,62,15.001299999999999,385,5,13,5
28/05/2011 14:00,0,0,clear,30.34,34.089999999999996,57.99999999999999,15.001299999999999,382,5,14,5
28/05/2011 15:00,0,0,clear,30.34,34.089999999999996,55.00000000000001,15.001299999999999,374,5,15,5
28/05/2011 16:00,0,0,clear,31.16,34.849999999999994,55.00000000000001,19.0012,402,5,16,5
28/05/2011 17:00,0,0,clear,30.34,34.089999999999996,55.00000000000001,19.999499999999998,341,5,17,5
28/05/2011 18:00,0,0,clear,29.52,34.089999999999996,62,16.997899999999998,385,5,18,5
28/05/2011 19:00,0,0,clear,28.7,32.574999999999996,65,12.998000000000001,252,5,19,5
28/05/2011 20:00,0,0,clear,28.7,32.574999999999996,65,15.001299999999999,196,5,20,5
28/05/2011 21:00,0,0,clear,27.060000000000002,31.06,74,19.999499999999998,201,5,21,5
28/05/2011 22:00,0,0,clear,27.060000000000002,30.305,78,15.001299999999999,161,5,22,5
28/05/2011 23:00,0,0,clear,26.240000000000002,28.79,83,12.998000000000001,125,5,23,5
29/05/2011 00:00,0,0,clear,26.240000000000002,28.79,83,15.001299999999999,83,5,0,6
29/05/2011 01:00,0,0,clear,25.419999999999998,28.03,88,11.0014,66,5,1,6
29/05/2011 02:00,0,0,clear,25.419999999999998,28.03,88,7.0015,61,5,2,6
29/05/2011 03:00,0,0,clear,25.419999999999998,28.03,88,7.0015,26,5,3,6
29/05/2011 04:00,0,0,clear,24.599999999999998,27.275,88,6.0032,23,5,4,6
29/05/2011 05:00,0,0,clear,24.599999999999998,25.759999999999998,94,11.0014,6,5,5,6
29/05/2011 06:00,0,0,mist,25.419999999999998,28.03,88,12.998000000000001,15,5,6,6
29/05/2011 07:00,0,0,mist,25.419999999999998,28.03,88,16.997899999999998,30,5,7,6
29/05/2011 08:00,0,0,mist,25.419999999999998,28.03,88,15.001299999999999,96,5,8,6
29/05/2011 09:00,0,0,mist,25.419999999999998,27.275,94,16.997899999999998,152,5,9,6
29/05/2011 10:00,0,0,mist,27.060000000000002,30.305,83,15.001299999999999,251,5,10,6
29/05/2011 11:00,0,0,mist,27.060000000000002,30.305,83,19.0012,319,5,11,6
29/05/2011 12:00,0,0,mist,28.7,33.335,74,15.001299999999999,402,5,12,6
29/05/2011 13:00,0,0,clear,29.52,34.089999999999996,70,19.0012,418,5,13,6
29/05/2011 14:00,0,0,clear,30.34,34.849999999999994,70,19.0012,351,5,14,6
29/05/2011 15:00,0,0,clear,30.34,34.849999999999994,70,19.999499999999998,376,5,15,6
29/05/2011 16:00,0,0,clear,30.34,34.849999999999994,70,19.0012,361,5,16,6
29/05/2011 17:00,0,0,clear,30.34,34.849999999999994,70,19.0012,383,5,17,6
29/05/2011 18:00,0,0,clear,29.52,34.849999999999994,74,19.0012,328,5,18,6
29/05/2011 19:00,0,0,clear,29.52,34.849999999999994,74,16.997899999999998,287,5,19,6
29/05/2011 20:00,0,0,clear,28.7,33.335,79,12.998000000000001,219,5,20,6
29/05/2011 21:00,0,0,clear,27.880000000000003,31.819999999999997,83,11.0014,229,5,21,6
29/05/2011 22:00,0,0,clear,27.060000000000002,29.544999999999998,89,8.9981,171,5,22,6
29/05/2011 23:00,0,0,clear,27.060000000000002,29.544999999999998,89,11.0014,135,5,23,6
30/05/2011 00:00,1,0,clear,26.240000000000002,28.03,94,12.998000000000001,103,5,0,0
30/05/2011 01:00,1,0,clear,26.240000000000002,28.03,94,8.9981,79,5,1,0
30/05/2011 02:00,1,0,clear,26.240000000000002,28.03,94,12.998000000000001,45,5,2,0
30/05/2011 03:00,1,0,clear,26.240000000000002,28.03,94,12.998000000000001,18,5,3,0
30/05/2011 04:00,1,0,clear,25.419999999999998,27.275,94,11.0014,6,5,4,0
30/05/2011 05:00,1,0,mist,25.419999999999998,27.275,94,7.0015,7,5,5,0
30/05/2011 06:00,1,0,mist,26.240000000000002,28.03,94,6.0032,16,5,6,0
30/05/2011 07:00,1,0,mist,26.240000000000002,28.03,94,0,31,5,7,0
30/05/2011 08:00,1,0,mist,27.060000000000002,29.544999999999998,89,7.0015,94,5,8,0
30/05/2011 09:00,1,0,clear,29.52,34.849999999999994,74,6.0032,128,5,9,0
30/05/2011 10:00,1,0,clear,32.800000000000004,37.88,55.00000000000001,16.997899999999998,269,5,10,0
30/05/2011 11:00,1,0,clear,33.62,38.635000000000005,52,0,321,5,11,0
30/05/2011 12:00,1,0,clear,35.26,40.150000000000006,47,7.0015,366,5,12,0
30/05/2011 13:00,1,0,clear,35.26,39.395,44,6.0032,350,5,13,0
30/05/2011 14:00,1,0,clear,36.08,40.150000000000006,39,0,327,5,14,0
30/05/2011 15:00,1,0,clear,36.08,40.150000000000006,39,16.997899999999998,311,5,15,0
30/05/2011 16:00,1,0,clear,36.08,39.395,37,19.0012,309,5,16,0
30/05/2011 17:00,1,0,clear,35.26,39.395,41,15.001299999999999,304,5,17,0
30/05/2011 18:00,1,0,clear,35.26,39.395,41,11.0014,249,5,18,0
30/05/2011 19:00,1,0,mist,21.32,25,48,7.0015,225,5,19,0
30/05/2011 20:00,1,0,clear,31.16,35.605,57.99999999999999,0,237,5,20,0
30/05/2011 21:00,1,0,clear,30.34,34.849999999999994,70,8.9981,149,5,21,0
30/05/2011 22:00,1,0,clear,29.52,34.849999999999994,74,11.0014,106,5,22,0
30/05/2011 23:00,1,0,clear,28.7,33.335,84,7.0015,48,5,23,0
31/05/2011 00:00,0,1,clear,28.7,33.335,79,6.0032,29,5,0,1
31/05/2011 01:00,0,1,clear,27.880000000000003,31.819999999999997,89,6.0032,17,5,1,1
31/05/2011 02:00,0,1,mist,27.060000000000002,29.544999999999998,94,8.9981,12,5,2,1
31/05/2011 03:00,0,1,mist,26.240000000000002,28.03,94,0,4,5,3,1
31/05/2011 04:00,0,1,clear,27.060000000000002,30.305,83,6.0032,3,5,4,1
31/05/2011 05:00,0,1,clear,27.060000000000002,30.305,83,6.0032,26,5,5,1
31/05/2011 06:00,0,1,clear,27.880000000000003,31.819999999999997,79,6.0032,109,5,6,1
31/05/2011 07:00,0,1,clear,30.34,34.849999999999994,66,7.0015,235,5,7,1
31/05/2011 08:00,0,1,clear,31.98,37.12,59,8.9981,406,5,8,1
31/05/2011 09:00,0,1,clear,32.800000000000004,37.88,55.00000000000001,8.9981,175,5,9,1
31/05/2011 10:00,0,1,clear,33.62,39.395,56.00000000000001,8.9981,109,5,10,1
31/05/2011 11:00,0,1,clear,35.26,40.150000000000006,47,0,106,5,11,1
31/05/2011 12:00,0,1,clear,35.26,40.150000000000006,47,8.9981,162,5,12,1
31/05/2011 13:00,0,1,clear,36.9,41.665,39,11.0014,147,5,13,1
31/05/2011 14:00,0,1,clear,36.9,40.910000000000004,37,0,140,5,14,1
31/05/2011 15:00,0,1,clear,36.9,40.910000000000004,37,11.0014,175,5,15,1
31/05/2011 16:00,0,1,clear,36.9,41.665,39,8.9981,249,5,16,1
31/05/2011 17:00,0,1,clear,34.44,40.150000000000006,53,15.001299999999999,495,5,17,1
31/05/2011 18:00,0,1,clear,34.44,40.150000000000006,53,12.998000000000001,417,5,18,1
31/05/2011 19:00,0,1,clear,31.98,37.12,62,7.0015,285,5,19,1
31/05/2011 20:00,0,1,clear,31.98,37.12,62,7.0015,251,5,20,1
31/05/2011 21:00,0,1,clear,31.16,36.364999999999995,66,7.0015,210,5,21,1
31/05/2011 22:00,0,1,clear,30.34,34.849999999999994,70,11.0014,159,5,22,1
